comment,date,support_number,user
妈呀 看得我好难受😣,今天 15:22 来自网页    ,0,是郝可爱丫
你也是自作自受 这样的男人都要都能谈 大你这么多 离婚四次！家暴要钱这样那样的你就一点没发觉吗？,今天 15:21 来自网页    ,0,一美的美6688
天哪 人间魔鬼,今天 15:19 来自网页    ,0,阿初78630
我感觉你也是个人才，一直心软原谅他,今天 15:19 来自网页    ,0,朱2金
不怕流氓胆子大，就怕流氓有文化 希望你不会再遭遇这些烂事，走出阴影 希望，以后遇到的那个人，懂尊重懂珍惜懂包容合适陪着你去经历下半生，祝你幸福,今天 15:18 来自网页    ,0,李芝幽98431
正义会迟到但不会缺席，姐姐加油！,今天 15:18 来自网页    ,1,爱李现_46659
我好想知道狗狗和猫怎么样了。。。,今天 15:17 来自网页    ,0,Leahui_
第一次被打就该分手，为什么忍，真想不通,今天 15:17 来自网页    ,0,1626whFWA
长相很奇怪。,今天 15:16 来自网页    ,0,daisymadoka
陈鸿 1975年，重庆江北人，住在华新街御龙天峰5栋66楼！大家看到帮扩散,今天 15:15 来自网页    ,1,Artist-SanSan
想办法救救狗狗吧，人还能反抗，还能逃离。它们真的一点办法都没有。,今天 15:14 来自网页    ,0,我是杨杨杨w
对你的一次次的原谅，表示不同情，希望以后你会得到幸福,今天 15:14 来自网页    ,0,活着就是为的下一个折腾
家暴者枪毙就好,今天 15:13 来自网页    ,0,朝立装饰_136
说这么多也不知道这男的叫啥是谁,今天 15:10 来自网页    ,0,刺猬姑娘maner98
这么对待宠物  女友 妻子 甚至是亲生母亲的人还是人？？？早点下地狱吧！,今天 15:10 来自网页    ,0,lisa的姆妈
有一就有二，第一次就该报警,今天 15:08 来自网页    ,0,KURT有理想
这个死胖子,今天 15:07 来自网页    ,0,馨馨酱ovo
想知道这个沱沱家里父母是怎么回事。童年是不是有什么阴影,今天 15:06 来自网页    ,0,虾困困
在b站上看到过，榜一,今天 15:04 来自网页    ,0,云·落雨
我挺好奇，为什么这种垃圾能一而再再而三的找到媳妇或者女友,今天 15:02 来自网页    ,0,小碗丸子maruko
这都是犯罪了 。伤害过这么多人，够判刑的了。,今天 15:02 来自网页    ,0,小眼睛看深港
精神有问题的狂犬病死肥猪,今天 15:01 来自网页    ,0,野生娘
看他的简介目中无人无法无天，看来做到了，就看有没有天有没有法收拾他！持续关注，为你的勇敢点赞！支持你！,今天 14:59 来自网页    ,0,餐馋小妮子
加油💪加油💪加油💪，只能凭这没有办法表达我情感的文字，支持你，要对以后的生活充满希望，再次阳光的快乐的走完剩下的时光，加油💪,今天 14:59 来自网页    ,1,小明199612
搞不懂法律。 结婚证就是家暴的保护伞吗,今天 14:57 来自网页    ,0,梨花cocoo
支持你,今天 14:56 来自网页    ,0,任与猫
打女人的男人真的很可恶，在微博上人模狗样的背地里是真的ex，，，这个男人真的好会装啊，真希望他能受到制裁,今天 14:55 来自网页    ,0,贰叁_Q
这逼绝对是缺少社会主义的毒打,今天 14:54 来自网页    ,0,程昱鑫_
家暴只有0次和无数次,今天 14:54 来自网页    ,0,aimdm汐颜
说实话 我不相信有这么蠢的女人,今天 14:54 来自网页    ,0,Beata夏小姐
